source_id,url,locator,source_kind,event_earliest,event_latest,published_at,retrieved_at,sha256,content_path,authority_at_event,exclusion_reason,registration_commit,access_state,eligible,decisive_material_complete
index-tomcat-2025-06,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:45.731208+00:00,fcdf8818cd3ab4292ed036ec42827063b934f02fdcc3ff85a8a2ea5b8abbfdc6,sources/tomcat-2025-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:59.029566+00:00,4054a1b8c6b1ed8109356c043bf08890c547d6eda755a7db2d5ac91ac4d101ad,sources/tomcat-2025-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-07,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:46.008076+00:00,20d1b53994e2962a5d76246f8551f7d67b46b3fbecd0428a457651bf1c9ebfd1,sources/tomcat-2025-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:00.636378+00:00,e64c6d98fbca98c25cdc5ed2a38fbe8959e04da59706411bbac3744f43254c4c,sources/tomcat-2025-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-08,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:46.242649+00:00,e7735546ea6999765dd0dba2f558a71d195d9c43b5e0ef6bc36e66b238fc821f,sources/tomcat-2025-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:05.510074+00:00,6719b2902e8e55cd89a8653b8868f29532473f04dce952ac626f4a3530431c49,sources/tomcat-2025-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-09,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:46.290605+00:00,47a526745aad5dada9da538ccb34176b940873b275d05a3531dc0183900f8ac0,sources/tomcat-2025-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:06.303196+00:00,06b152093dea19ad0bce89389e8b33983c33ed8b075b8a770b55398e85c46f2a,sources/tomcat-2025-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-10,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:46.559640+00:00,46122a3c02597afb85cbe3b5d34456b01cfc69bb9bbd3c47460a827229bb860f,sources/tomcat-2025-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:06.434471+00:00,4bc73260e672ee5370cbe542845cc48ddef6992115b6f09ad267270b65542d90,sources/tomcat-2025-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-11,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:46.919178+00:00,505e399a36da758eb18f926c0a2466e90e8b625dd0d33307963a298d5993e48f,sources/tomcat-2025-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:10.717627+00:00,9f14adeddb52fb20ca04e120d331024c49dde4566b5b16e85d4de62be66dce2c,sources/tomcat-2025-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-12,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:47.027521+00:00,aa8a2b6c7ebb23965cf7cfdde335a865b4b5c28445458febe6ff255acf0549b2,sources/tomcat-2025-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:12.337952+00:00,0d377bda41aff866e6b11f4297ec24c2a125b9541debfb683a3a6391b98fce18,sources/tomcat-2025-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-01,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:38:49.703895+00:00,07365fea60b4dbea7012664cb6fe1053ea38855087a9601223f534ab3e791991,sources/maven-2023-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:15.330839+00:00,ffbe25fc584a09cd53f093dfde57b0bde1990aab6e31aff78ed33236a8469e7f,sources/maven-2023-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-02,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:47.218547+00:00,376262e2520076c877a916743993155a732495621421024c97033e50494d6cda,sources/maven-2023-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:16.427387+00:00,d389f5f40017da968baae8c5751cb2ade4e34099a630064e987294175b859dd7,sources/maven-2023-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-03,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:47.561847+00:00,1881dd69d5c965f5170bef425d928170c86f800bc1186bf0872c00bb5aa02c7b,sources/maven-2023-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:16.717242+00:00,154ad74018f33906079ac49ee3e63af4ba0bbcf5b9c1992c8a210a8505d3b768,sources/maven-2023-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-04,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:47.725216+00:00,1ae31e911ea14ba80bee040a2bd275c811899a6a79db941920d6c086fad1d683,sources/maven-2023-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:17.465181+00:00,f183593f62c92142805b865a1f1bdad2cb042eeefd46b8906dca8f219b56437e,sources/maven-2023-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-05,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:47.747589+00:00,3a2aeb5ad289be82ca5b4aa259ec90fd798d354af8b69ebb10e61f80cb63f7ec,sources/maven-2023-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:18.903543+00:00,ce34963fadff9489cf02cdbc07ec3f4315b0730bc905819ba0cd00471ac70917,sources/maven-2023-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-06,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.093156+00:00,a78be7f9a22f8c73f607483a2c523a105a0cf9a406e1978221392aa23362f66c,sources/maven-2023-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:19.660408+00:00,152ae74eb2b37b9213cf35447fc42417a36970507988459a7f0573c60df0c833,sources/maven-2023-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-07,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.255771+00:00,98c1acfc83ef63c60c16e32c9717ce4ff2b6ab5fe7638eb5b5325c5e440ceb3f,sources/maven-2023-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:19.917074+00:00,b7fd78085f2092a4426a5545c1b1034b505938b02e5b47a34c2fd9c8c40d1468,sources/maven-2023-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-08,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.265011+00:00,0e76ced22830ee76bfb476ac57539acaacc517e39630cdaa3676a5b0d38e610d,sources/maven-2023-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:20.982883+00:00,c4985b807b9dd7ffef5bca5050e7bf1ee4f7ebf5c16c4bbb361dd9e6736a3ca8,sources/maven-2023-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-09,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.652165+00:00,a2779475fdb85c8b76c53dfd13eb11cb5e9c77802f999bd1ee8996da81f81d34,sources/maven-2023-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:21.251993+00:00,9ba4ea2a106968ca1c0e0b3e80449b277b78e2640c17eb759cad8661593ea83d,sources/maven-2023-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-10,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.654834+00:00,5a047b8fedbaedb3ca0446e2df5b8581cc4eb60f311fccbc227a2a63ac5d7323,sources/maven-2023-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:21.968794+00:00,00910c9d273d215c079941ece103392ba3c8c2e27174b921152b03b58b4527b1,sources/maven-2023-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-11,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:48.677645+00:00,cdc17facf28ed67193c10cac847b47e17c8d7796114e56c6bed67f074c2e77e1,sources/maven-2023-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:22.117162+00:00,6f8625adeb896682eed52ce35d6d3a9ed71f3f5d50f5bde2ff165dc972bcbded,sources/maven-2023-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2023-12,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2023-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.128756+00:00,fa1e0af130e2d616d5c19ef0db71597bbd75bd2f234d12c1d278805477de22e3,sources/maven-2023-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2023-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2023-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:22.533392+00:00,e570c6e186fd8df2e38a85a77b5ed583d73c6765f17a5893a47cec9ecf1054c3,sources/maven-2023-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-01,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.139638+00:00,98418e5d708ba32229ea864661e338f35f77ee63d744da785c77cb126760b2a2,sources/maven-2024-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:24.112033+00:00,cb1541f4c808687c9e56e339373206c223e09d72d61b10c6c72c773c4a353650,sources/maven-2024-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-02,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.237613+00:00,ed50e66d4a96f47031ce6a90d8b11910f86cdfd6706bd64314abb06e11060001,sources/maven-2024-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:24.255534+00:00,66708e8b9733edbdd0e969052506f8ef22519105790008cb5bd0085aa5968011,sources/maven-2024-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-03,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.604996+00:00,719c456522e3b6fb3c20df49972cf187872732a314bb8f126ed43497b2d51b9d,sources/maven-2024-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:25.790038+00:00,fd886000694d73227b9cad441d459b2a7a9efbb14de9afac377acd5421bf7678,sources/maven-2024-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-04,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.629323+00:00,9d002b693372bbc8a1e2aeb02bce65037de20e0957d9dd43e838dbdc00f53a64,sources/maven-2024-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:26.147578+00:00,9bb9bb895a3e37fc5306a41f5540fd362aa5a47ffae44951e66360053fed23ce,sources/maven-2024-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-05,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:49.727313+00:00,07e8726180a6110d458d0c75d9565820da473360f0a10ce7105a96ea7119b8d5,sources/maven-2024-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:26.154784+00:00,ee90054fb1bc4df5ebdbd48455f8fbedd0d1ce6f0b93793c1d45be33e358d3fa,sources/maven-2024-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-06,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:50.180419+00:00,a1a14fbfdeecdf7ef5dfe00d4fe9831150a82adafa4e7eac9f1122167e3d656d,sources/maven-2024-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:28.244719+00:00,99d14ad29c8af898fdfd730e5ad10e056628d21e74e6c0c0df0af122050e9d51,sources/maven-2024-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-07,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:50.198869+00:00,86a011c271f927f046bbfc88e212b9b5e299e919221856073d4388a113124d02,sources/maven-2024-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:28.651132+00:00,60c53ee51da3c43bec22602c67a03133862c19ac3a3ebbd3d24fb435d1bfd4dc,sources/maven-2024-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-08,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:50.218287+00:00,4383f89cbe6bbc245ab5d47655d17c6a6355a59e9ed32db1ef7576184405594e,sources/maven-2024-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:30.028501+00:00,77c3d414a544ee10b78b90e31a9dd40ad961286aaf05b272d4c82c3f9e9284bd,sources/maven-2024-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-09,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:50.727704+00:00,1a50410620442d697bde45f5e2e30c09a8d6023ccf8ee3a52e2c3d0ea87e92c1,sources/maven-2024-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:31.240717+00:00,8785e521505775fe948e215e182305e07f689e62d5c7dd223abc2b44bfd0652d,sources/maven-2024-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-10,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:50.744333+00:00,d79872ea88d9a8ea8148570e8a5181293a8827d5fe1827eeb2891310f1bf7905,sources/maven-2024-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:31.438738+00:00,196fb0a9a49b2fc68c29ac22ba3a3fe2658b307f3b0e7b20143ca29a8d61478b,sources/maven-2024-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-11,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.072268+00:00,3563fedd2759258c7a275e0672ef7ef5ded896aa4691c29e8a02d90ad4e5a7f0,sources/maven-2024-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:33.241007+00:00,086816a1cd0149bfd50df5d90738da89d04b8460635f7dc3dd5f364dbcef2620,sources/maven-2024-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2024-12,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2024-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.248745+00:00,8899996732ffefbbe11160a6a33967afc3c77f7f28d27c2795b77e030de3b5e5,sources/maven-2024-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-maven-2024-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=maven.apache.org&d=2024-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:43:34.281735+00:00,744360abfaac58f1424dec272bb66e23160703a4300b60efab207845f338760e,sources/maven-2024-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-maven-2025-01,https://lists.apache.org/api/stats.lua?list=dev&domain=maven.apache.org&d=2025-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:51.466558+00:00,4f2221e2af46f8e9063623834beeaf5f7b1097e4ff9c9f36060552c25abcef3a,sources/maven-2025-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
